id,name,position,value,club,club_abr,club_prev,country,popularity,points_prev,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,in_stat,yellow_card,red_card,points
"723,Igor Lasicki, Obronca,""1,70"",Pogon Szczecin,POG,Wisla Plock,Polska,0, 0,active,26,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"723,Igor Lasicki, Obronca,""1,70"",Pogon Szczecin,POG,Wisla Plock,Polska,0, 0,active,27,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"723,Igor Lasicki, Obronca,""1,70"",Pogon Szczecin,POG,Wisla Plock,Polska,0, 0,active,28,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"723,Igor Lasicki, Obronca,""1,70"",Pogon Szczecin,POG,Wisla Plock,Polska,0, 0,active,29,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"723,Igor Lasicki, Obronca,""1,70"",Pogon Szczecin,POG,Wisla Plock,Polska,0, 0,active,30,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,15,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,16,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,17,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,18,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,19,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,20,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,21,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,22,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,23,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,24,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,25,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,26,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,27,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,28,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,29,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1455,Aleks Lawniczak, Obronca,""1,50"",Warta Poznan,WAR,Miedz II Legnica,Polska,1, 19,active,30,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,15,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,16,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,17,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,18,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,19,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,20,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,21,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,22,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,23,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,24,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,25,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,26,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,27,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,28,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,29,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"583,Adrian Lyszczarz, Pomocnik,""1,40"",Slask Wroclaw,SLA,GKS Katowice,Polska,0, 0,active,30,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,15,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,16,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,17,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,18,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,19,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,20,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,21,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,22,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,23,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,24,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,25,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,26,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,27,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,28,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,29,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1305,Daniel Scislak, Pomocnik,""1,60"",Gornik Zabrze,GOR,wychowanek,Polska,1, 21,active,30,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,15,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,16,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,17,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,18,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,19,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,20,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,21,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,22,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,23,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,24,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,25,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,26,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,27,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,28,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,29,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"700,Jakub Swierczok, Napastnik,""2,70"",Piast Gliwice,PIA,Ludogorec Razgrad,Polska,43, 45,active,30,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,15,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,16,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,17,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,18,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,19,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,20,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,21,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,22,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,23,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,24,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,25,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,26,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,27,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,28,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,29,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1209,Lubomir Satka, Obronca,""2,10"",Lech Poznan,LPO,FC DAC 1904 Dunajska Streda,Slowacja,1, 25,active,30,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,16,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,17,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,19,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,20,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,21,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,22,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,23,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,24,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,25,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,26,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,27,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,28,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,29,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1523,Lorenco Simic, Obronca,""2,10"",Zaglebie Lubin,ZAG,FC DAC 1904 Dunajska Streda,Chorwacja,7, 40,active,30,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,15,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,16,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,17,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,18,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,19,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,20,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,21,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,22,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,23,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,24,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,25,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,26,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,27,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,28,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,29,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"412,Pavels Steinbors, Bramkarz,""2,00"",Jagiellonia Bialystok,JAG,Arka Gdynia,Lotwa,2, 23,active,30,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,15,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,16,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,17,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,18,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,19,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,20,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,21,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,22,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,23,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,24,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,25,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,26,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,27,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,28,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,29,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1273,Dino Stiglec, Obronca,""2,10"",Slask Wroclaw,SLA,NK Olimpija (Lublana),Chorwacja,9, 29,active,30,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,16,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,17,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,18,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,19,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,20,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,21,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,22,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,23,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,24,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,25,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,26,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"531,Jakub Zubrowski, Pomocnik,""1,50"",Zaglebie Lubin,ZAG,Korona Kielce,Polska,0, 22,suspended,27,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
